Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
23.019	09:15:37.019	40.451797726	-3.728567682	-6888	-2785	4349	-80896	1154851	235718	0	9805	12487	-0.029759	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206155750	37	236	81	236	-16	653655	703891	-37285742	404517968	411674492	-31610064	485055638	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	4366.87207	9	148	32	234	-0.392156	1.147608	-0.184039
23.269	09:15:37.269	40.451799930	-3.728560984	-7424	-1361	-4846	-25728	1204506	305251	0	9950	12548	-0.029759	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206156250	40	237	96	238	-35	653691	703926	-37285609	404518009	411674529	-31609951	485055619	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	4607.355957	9	148	32	234	-0.379939	1.094431	-0.162617
23.519	09:15:37.519	40.451799930	-3.728560984	-8731	1770	1545	364672	1272945	469964	0	10107	12626	-0.02935	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206156500	41	238	154	258	-9	653841	704077	-37285538	404518037	411674562	-31609889	485055614	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	4607.355957	9	148	32	234	-0.396159	1.158743	-0.170714
23.769	09:15:37.769	40.451804976	-3.728546533	530	-1190	2807	566016	1213868	435259	0	10262	12689	-0.02935	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206156750	34	239	55	236	-19	653851	704087	-37285465	404518059	411674582	-31609827	485055603	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	4755.395996	9	148	32	234	-0.33179	1.408395	-0.243825
24.019	09:15:38.019	40.451805833	-3.728539230	-9138	-3610	-1605	320512	1142209	373326	0	10440	12725	-0.028893	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206157000	30	240	24	248	21	653818	704053	-37285392	404518068	411674587	-31609764	485055598	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	4755.395996	9	148	32	234	-0.289955	1.623512	-0.315798
24.269	09:15:38.269	40.451805788	-3.728532036	-5085	-5469	-6869	-179072	1107756	89299	0	10569	12718	-0.028893	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206157250	24	241	-12	235	48	653851	704087	-37285320	404518067	411674588	-31609704	485055605	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	4852.726074	9	148	32	234	-0.308843	1.555871	-0.328472
24.519	09:15:38.519	40.451805294	-3.728524719	-10909	7966	-1360	58368	1168226	-81258	0	10733	12702	-0.028604	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206157500	26	242	-1	253	36	653816	704052	-37285247	404518062	411674581	-31609642	485055611	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	4852.726074	9	148	24	241	-0.318879	1.47181	-0.327853
24.769	09:15:38.769	40.451804890	-3.728517285	-16232	-619	-1532	-73728	1174520	-182319	0	10895	12687	-0.028604	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206157750	26	243	0	246	37	653823	704059	-37285172	404518058	411674579	-31609579	485055618	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	4930.174805	9	148	24	241	-0.311178	1.46301	-0.321311
25.019	09:15:39.019	40.451804576	-3.728509970	-4319	4399	4118	-144512	1199423	-295747	0	11055	12678	-0.02838	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206158000	27	244	-7	251	28	653817	704052	-37285099	404518055	411674576	-31609517	485055623	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	4930.174805	9	148	24	241	-0.326449	1.435337	-0.324739
25.269	09:15:39.269	40.451804714	-3.728502424	-9425	-463	4634	-92672	1325915	-143641	0	11219	12680	-0.02838	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206158250	30	244	18	256	13	653856	704092	-37285024	404518056	411674580	-31609453	485055630	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5021.560059	9	148	24	241	-0.34512	1.410567	-0.304952
25.519	09:15:39.519	40.451804942	-3.728494879	-5204	7878	-2568	-128384	1263092	-139219	0	11381	12686	-0.028123	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206158500	28	245	13	254	16	653863	704099	-37284949	404518059	411674582	-31609390	485055633	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5021.560059	9	148	24	241	-0.356233	1.386808	-0.307169
25.769	09:15:39.769	40.451805258	-3.728487570	-16509	574	6289	-79744	1243680	-131833	0	11545	12695	-0.028123	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206158750	30	245	17	251	11	653896	704132	-37284875	404518062	411674587	-31609327	485055637	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5127.095215	9	148	24	241	-0.370167	1.387074	-0.294174
26.019	09:15:40.019	40.451805844	-3.728480265	-5056	-4039	-3663	-126080	1284559	-116105	0	11702	12713	-0.027834	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206159000	37	246	31	252	0	653950	704185	-37284802	404518068	411674596	-31609266	485055641	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5127.095215	9	148	24	241	-0.379667	1.334249	-0.263513
26.269	09:15:40.269	40.451806881	-3.728473082	1382	2565	-1723	-3968	1204451	-15422	0	11855	12739	-0.027834	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206159250	33	246	49	235	0	654006	704242	-37284731	404518078	411674607	-31609206	485055642	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5244.466309	9	148	24	241	-0.36921	1.350714	-0.263413
26.519	09:15:40.519	40.451808003	-3.728466490	-3768	6634	-127	-17280	1133530	-40300	0	12021	12774	-0.027523	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206159500	33	246	48	228	-4	654053	704289	-37284664	404518089	411674620	-31609148	485055641	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5244.466309	9	148	33	246	-0.386162	1.354015	-0.258343
26.769	09:15:40.769	40.451809127	-3.728459662	-12240	267	-1964	-256	1196224	89422	0	12146	12806	-0.027523	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	148	206159750	33	246	65	240	-4	654115	704351	-37284596	404518101	411674634	-31609090	485055641	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5369.518555	9	148	33	246	-0.389156	1.29439	-0.236245
27.019	09:15:41.019	40.451810701	-3.728452957	-7812	-2132	-2499	569984	1119488	158152	0	12296	12848	-0.027203	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206160000	36	247	66	227	-9	654193	704429	-37284529	404518116	411674652	-31609033	485055640	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5369.518555	9	148	33	246	-0.370083	1.445208	-0.235995
27.269	09:15:41.269	40.451811557	-3.728445891	-12101	-2229	-3447	491264	1103301	260297	0	12447	12876	-0.027203	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206160250	34	247	18	228	29	654186	704422	-37284459	404518125	411674659	-31608973	485055637	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5502.0625	9	148	33	246	-0.314172	1.721499	-0.333968
27.519	09:15:41.519	40.451811059	-3.728439045	-8233	-7377	3215	508032	1134732	86670	0	12595	12865	-0.026875	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206160500	30	247	-19	221	75	654232	704468	-37284390	404518120	411674657	-31608916	485055648	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5502.0625	9	148	33	246	-0.24355	1.874019	-0.377755
27.769	09:15:41.769	40.451809569	-3.728432543	-10938	-1712	10987	16512	1112065	-58170	0	12737	12825	-0.026875	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206160750	30	248	-47	210	83	654279	704515	-37284325	404518105	411674648	-31608862	485055666	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5576.17627	9	148	33	246	-0.185521	2.044603	-0.419954
28.019	09:15:42.019	40.451809569	-3.728432543	290	5253	-3962	-41344	1080453	-358101	0	12876	12765	-0.026875	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206161000	31	249	-70	204	99	654289	704525	-37284262	404518083	411674630	-31608809	485055685	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5576.17627	9	148	33	246	-0.19545	1.892423	-0.428606
28.269	09:15:42.269	40.451804784	-3.728419873	-9296	7561	4246	-224896	995825	-649704	0	13013	12688	-0.026875	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206161250	33	251	-90	206	100	654269	704505	-37284198	404518057	411674607	-31608756	485055706	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5607.499512	9	148	33	246	-0.223259	1.805844	-0.434539
28.519	09:15:42.519	40.451802301	-3.728413478	-2533	-1317	-849	-123264	1026598	-759538	0	13150	12612	-0.026623	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206161500	33	253	-77	214	89	654301	704537	-37284134	404518032	411674588	-31608703	485055730	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5607.499512	9	149	33	251	-0.249139	1.777776	-0.398298
28.769	09:15:42.769	40.451800002	-3.728406731	-5147	7566	-7807	-128896	1021013	-718637	0	13296	12543	-0.026545	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206161750	27	254	-67	225	94	654357	704593	-37284067	404518009	411674572	-31608648	485055755	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5640.519531	9	149	33	251	-0.257785	1.771241	-0.374071
29.019	09:15:43.019	40.451798154	-3.728399635	-17199	3941	-1993	-113792	1057985	-637392	0	13470	12481	-0.026545	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206162000	30	257	-50	244	64	654371	704607	-37283996	404517991	411674557	-31608589	485055773	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5640.519531	9	149	33	251	-0.273271	1.772681	-0.377607
29.269	09:15:43.269	40.451796398	-3.728392422	-7941	1599	-2813	-98816	1182416	-553828	0	13601	12443	-0.026545	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206162250	37	260	-55	239	77	654374	704609	-37283924	404517973	411674543	-31608528	485055790	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5705.524902	9	149	33	251	-0.291436	1.760282	-0.380615
29.519	09:15:43.519	40.451796398	-3.728392422	-16059	-2132	-9672	-161792	1181864	-592905	0	13762	12386	-0.026395	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206162250	37	260	-55	239	77	654374	704609	-37283924	404517973	411674543	-31608528	485055790	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5705.524902	9	149	33	251	-0.286704	1.721559	-0.368449
29.769	09:15:43.769	40.451796398	-3.728392422	-5377	7649	-3839	-94848	1116984	-622054	0	13925	12334	-0.026232	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206162250	37	260	-55	239	77	654374	704609	-37283924	404517973	411674543	-31608528	485055790	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5776.751465	9	149	33	251	-0.304609	1.698172	-0.359443
30.019	09:15:44.019	40.451791130	-3.728370666	-3821	9351	-49	-129408	1123816	-529824	0	14082	12290	-0.026232	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206163000	33	267	-52	246	44	654358	704594	-37283706	404517921	411674498	-31608346	485055838	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5776.751465	9	149	33	251	-0.329269	1.713202	-0.338851
30.269	09:15:44.269	40.451791130	-3.728370666	-8928	3804	2542	-181888	1230901	-402685	0	14245	12269	-0.026232	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206163250	41	269	-31	261	28	654381	704617	-37283630	404517913	411674493	-31608283	485055849	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5870.060547	9	149	41	269	-0.351036	1.687433	-0.339593
30.519	09:15:44.519	40.451789877	-3.728355086	-5333	5112	77	-49664	1280323	-387444	0	14418	12253	-0.026024	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	138	206163500	37	270	-25	267	39	654420	704656	-37283551	404517908	411674491	-31608216	485055860	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5870.060547	9	149	41	269	-0.356083	1.651259	-0.319944
30.769	09:15:44.769	40.451789926	-3.728347185	-5716	-4805	3072	-16768	1206366	-250105	0	14589	12254	-0.026024	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	138	206163750	48	272	8	265	18	654495	704731	-37283472	404517909	411674496	-31608150	485055870	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5999.000488	9	149	41	269	-0.373087	1.635777	-0.30482
31.019	09:15:45.019	40.451789926	-3.728347185	-4568	1345	-5239	-105472	1178463	-181526	0	14753	12265	-0.025745	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206164000	43	274	1	252	13	654559	704795	-37283396	404517912	411674503	-31608086	485055877	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5999.000488	9	149	41	269	-0.385745	1.606245	-0.287784
31.269	09:15:45.269	40.451789926	-3.728347185	-8554	2140	-3417	-122752	1239650	-154597	0	14917	12278	-0.025745	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206164250	37	275	13	259	21	654697	704932	-37283322	404517917	411674516	-31608023	485055888	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5999.000488	9	149	41	269	-0.373214	1.526015	-0.251391
31.519	09:15:45.519	40.451791059	-3.728324673	-848	-3439	-5514	-108800	1230923	-156970	0	15103	12291	-0.025745	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	9	149	206164250	37	275	13	259	21	654697	704932	-37283322	404517917	411674516	-31608023	485055888	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	5999.000488	9	149	41	269	-0.40927	1.478543	-0.237526
31.769	09:15:45.769	40.451791059	-3.728324673	-10158	335	-10276	-158464	1299235	-10688	0	15236	12311	-0.025745	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	156	206164750	32	276	32	258	-5	654741	704977	-37283171	404517927	411674528	-31607896	485055892	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	6290.247559	9	149	41	269	-0.428366	1.438272	-0.222572
32.019	09:15:46.019	40.451792956	-3.728309598	8375	2350	-1944	-145024	1271430	89289	0	15408	12346	-0.025145	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	156	206165000	35	277	42	262	-30	654744	704980	-37283096	404517939	411674538	-31607831	485055888	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	6290.247559	9	149	41	269	-0.410897	1.390113	-0.19301
32.269	09:15:46.269	40.451794445	-3.728302066	-7673	4365	-1109	-84224	1274313	156783	0	15573	12387	-0.025145	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	156	206165250	34	278	63	250	-19	654710	704946	-37283020	404517954	411674548	-31607766	485055879	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	6468.340332	8	156	34	278	-0.445709	1.332162	-0.183464
32.519	09:15:46.519	40.451795931	-3.728295007	-15949	1067	7369	-152320	1227550	132679	0	15727	12432	-0.024799	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	156	206165500	35	278	58	244	-28	654772	705007	-37282950	404517969	411674565	-31607706	485055876	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	6468.340332	8	156	34	278	-0.450012	1.304292	-0.15704
32.769	09:15:46.769	40.451797687	-3.728287950	-9933	2399	8876	-139520	1297806	236462	0	15878	12480	-0.024471	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	156	206165750	41	279	65	252	-34	654793	705029	-37282879	404517986	411674581	-31607646	485055870	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	6643.875977	8	156	34	278	-0.452739	1.228323	-0.143313
33.019	09:15:47.019	40.451799714	-3.728280778	-13274	-2044	-176	14208	1310116	261733	0	16033	12536	-0.024471	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	156	206166000	36	279	76	264	-46	654869	705105	-37282808	404518006	411674602	-31607585	485055865	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	6643.875977	8	156	34	278	-0.450863	1.164583	-0.103428
33.269	09:15:47.269	40.451801741	-3.728273724	-9368	5692	3672	22016	1289889	361002	0	16191	12601	-0.024471	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	156	206166250	36	280	97	242	-35	654917	705153	-37282737	404518027	411674624	-31607524	485055857	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	6839.169434	8	156	34	278	-0.449062	1.163968	-0.114133
33.519	09:15:47.519	40.451804034	-3.728267145	-125	6537	-10684	-162432	1206448	382449	0	16331	12665	-0.024121	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	156	206166500	31	280	97	231	-39	654945	705181	-37282671	404518050	411674645	-31607467	485055847	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	6839.169434	8	156	34	278	-0.442625	1.123889	-0.092922
33.769	09:15:47.769	40.451806508	-3.728260567	-8549	4731	3028	34304	1197794	401221	0	16477	12734	-0.024121	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	156	206166750	35	280	85	224	-50	654933	705169	-37282605	404518074	411674664	-31607410	485055832	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	7031.182617	8	156	34	278	-0.438484	1.081858	-0.061473
34.019	09:15:48.019	40.451809163	-3.728253874	630	999	-7228	-48000	1159449	415117	0	16640	12820	-0.023791	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	7	167	206167000	32	281	97	231	-73	654861	705097	-37282538	404518101	411674683	-31607351	485055811	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	7031.182617	8	156	34	278	-0.428368	1.037794	-0.04131
34.269	09:15:48.269	40.451812267	-3.728247421	-29	2745	-2479	22656	1179649	535980	0	16755	12894	-0.023454	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	7	167	206167250	36	281	118	224	-76	654868	705104	-37282474	404518132	411674709	-31607296	485055793	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	7235.344238	7	167	36	281	-0.434382	1.00395	-0.036935
34.519	09:15:48.519	40.451815640	-3.728241089	-9167	-2298	7752	24320	1206417	586532	0	16900	12992	-0.023454	0.17613	-117.875641	-246.582184	-63.519115	1000.	600.	1400.	0.	-426.920166	-0.17613	0.	1	3	8	153	206167500	33	281	118	229	-84	654871	705107	-37282410	404518166	411674738	-31607240	485055772	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	5.79,-10.56,6.,2.,5.	0.7	1	6	7235.344238	7	167	36	281	-0.439899	0.946525	-0.009646
