Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF_PARAMETRIC:phi	GVF_PARAMETRIC:p	GVF_PARAMETRIC:w	GVF_PARAMETRIC:s	GVF_PARAMETRIC:traj	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	GPS:gps_nb_err	GPS:utm_zone	GPS:itow	GPS:week	GPS:climb	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	GPS:mode	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
393.609	09:34:31.609	40.451557230	-3.728460716	0	0	0	0	-817888	702545	0	12556	4262	-0.	1.997053	-110.316277	4.125929	626.62738	1000.	600.	1400.	0.309567	3320.419434	0.002947	2.	1	3	22	112	293689500	21	67	0	0	0	654024	704260	-37284607	404515582	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.005898,-0.008808	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.32439	1	5	23	112	19	67	0	30	293689500	2384	-1	207	654024	3097	447813239	43823007	3	0.	0.	0.
393.859	09:34:31.859	40.451560444	-3.728465232	0	0	0	0	-817888	702545	0	12556	4262	-0.	1.997053	-110.316277	4.125929	626.62738	1000.	600.	1400.	0.309567	3320.419434	0.002947	2.	1	3	22	118	293689750	21	68	0	0	0	653981	704217	-37284652	404515614	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.005898,-0.008808	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.32439	1	5	23	112	19	67	0	30	293689750	2384	-3	205	653981	3103	447813275	43822969	3	0.	0.	0.
394.109	09:34:32.109	40.451560444	-3.728465232	0	0	0	0	-770702	713031	0	12364	4423	-0.	1.997053	-110.316277	4.125929	626.62738	1000.	600.	1400.	0.309567	3320.419434	0.002947	2.	1	3	22	116	293690250	21	68	0	0	0	653898	704134	-37284739	404515671	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.005898,-0.008808	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.32439	1	5	23	112	19	67	0	30	293689750	2384	-3	205	653981	3103	447813275	43822969	3	0.	0.	0.
394.359	09:34:32.359	40.451566156	-3.728473903	0	0	0	0	-765459	744488	0	12275	4518	-0.	1.997053	-110.316277	4.125929	626.62738	1000.	600.	1400.	0.309567	3320.419434	0.002947	2.	1	3	22	116	293690250	21	68	0	0	0	653898	704134	-37284739	404515671	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.00505,-0.008693	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.327898	1	5	22	116	21	68	0	30	293690250	2384	-10	200	653898	3115	447813339	43822896	3	0.	0.	0.
394.609	09:34:32.609	40.451569462	-3.728478184	0	0	0	0	-823131	744488	0	12183	4610	-0.	2.029552	29.206276	-41.372776	613.46637	1000.	600.	1400.	0.794516	3401.477051	-0.029552	2.	1	3	22	118	293690500	21	68	0	0	0	653872	704108	-37284781	404515704	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.00505,-0.008693	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.327898	1	5	22	116	21	68	0	30	293690500	2384	-5	204	653872	3132	447813376	43822860	3	0.	0.	0.
394.859	09:34:32.859	40.451572679	-3.728482346	0	0	0	0	-823131	744488	0	12183	4610	-0.	2.029552	29.206276	-41.372776	613.46637	1000.	600.	1400.	0.794516	3401.477051	-0.029552	2.	1	3	22	125	293691000	20	68	0	0	0	653890	704126	-37284866	404515768	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.003957,-0.006497	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.330109	1	5	22	116	21	68	0	30	293690750	2384	-3	211	653864	3126	447813412	43822825	3	0.	0.	0.
395.109	09:34:33.109	40.451575895	-3.728486626	0	0	0	0	-623902	760216	0	12011	4792	-0.	2.040258	65.803528	-56.360771	602.931458	1000.	600.	1400.	1.415404	3412.615723	-0.040258	2.	1	3	22	125	293691000	20	68	0	0	0	653890	704126	-37284866	404515768	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.003957,-0.006497	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.330109	1	5	22	116	21	68	0	30	293691000	2384	-1	199	653890	3132	447813448	43822789	3	0.	0.	0.
395.359	09:34:33.359	40.451579205	-3.728490318	0	0	0	0	-702545	765459	0	11934	4887	-0.	2.040258	65.803528	-56.360771	602.931458	1000.	600.	1400.	1.415404	3412.615723	-0.040258	2.	1	3	22	124	293691250	18	68	0	0	0	653876	704112	-37284903	404515801	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	-0.007659,0.005867	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.331862	1	5	22	116	21	68	0	30	293691250	2384	1	188	653876	3170	447813485	43822758	3	0.	0.	0.
395.609	09:34:33.609	40.451582426	-3.728493891	0	0	0	0	-728759	770702	0	11852	4984	-0.	2.000471	46.062469	-0.659561	597.336365	1000.	600.	1400.	0.530444	3442.742188	-0.000471	2.	1	3	22	118	293691500	17	68	0	0	0	653861	704097	-37284938	404515834	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.005344,-0.006812	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.333242	1	5	22	116	21	68	0	30	293691500	2384	3	198	653861	3175	447813521	43822728	3	0.	0.	0.
395.859	09:34:33.859	40.451585826	-3.728497583	0	0	0	0	-728759	781188	0	11852	4984	-0.	2.000471	46.062469	-0.659561	597.336365	1000.	600.	1400.	0.530444	3442.742188	-0.000471	2.	1	3	23	118	293691750	17	68	0	0	0	653854	704090	-37284976	404515868	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.005344,-0.006812	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.333242	1	5	22	116	21	68	0	30	293691750	2384	3	203	653854	3173	447813559	43822697	3	0.	0.	0.
396.109	09:34:34.109	40.451589134	-3.728501629	0	0	0	0	-697302	775945	0	11678	5171	-0.	1.9985	-89.561943	2.100515	599.063965	1000.	600.	1400.	1.061519	3311.593506	0.0015	2.	1	3	23	118	293692000	18	68	0	0	0	653803	704039	-37285016	404515901	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.00176,-0.003035	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.335204	1	5	22	116	21	68	0	30	293692000	2384	-17	204	653803	3167	447813596	43822663	3	0.	0.	0.
396.359	09:34:34.359	40.451592442	-3.728505674	0	0	0	0	-707788	844102	0	11596	5268	-0.	1.9985	-89.561943	2.100515	599.063965	1000.	600.	1400.	1.061519	3311.593506	0.0015	2.	1	3	23	111	293692500	21	68	0	0	0	653835	704071	-37285094	404515968	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.004596,-0.008159	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.336321	1	5	23	118	18	68	0	30	293692250	2384	11	199	653802	3176	447813633	43822629	3	0.	0.	0.
396.609	09:34:34.609	40.451595841	-3.728509484	0	0	0	0	-713031	828374	0	11512	5370	-0.	2.012952	-35.429001	-18.132257	596.218567	1000.	600.	1400.	0.493945	3342.734863	-0.012952	2.	1	3	23	111	293692500	21	68	0	0	0	653835	704071	-37285094	404515968	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.004596,-0.008159	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.336321	1	5	23	118	18	68	0	30	293692500	2384	5	211	653835	3191	447813671	43822597	3	0.	0.	0.
396.859	09:34:34.859	40.451599512	-3.728513180	0	0	0	0	-713031	828374	0	11512	5370	-0.	2.012952	-35.429001	-18.132257	596.218567	1000.	600.	1400.	0.493945	3342.734863	-0.012952	2.	1	3	23	108	293692750	20	68	0	0	0	653839	704075	-37285132	404516004	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.003296,-0.007004	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.338317	1	5	23	118	18	68	0	30	293692750	2384	4	209	653839	3194	447813712	43822566	3	0.	0.	0.
397.109	09:34:35.109	40.451602732	-3.728516753	0	0	0	0	-634387	791674	0	11366	5552	-0.	2.010068	58.555603	-14.095449	591.685242	1000.	600.	1400.	0.808777	3436.205811	-0.010068	2.	1	3	22	101	293693000	19	68	0	0	0	653869	704105	-37285167	404516037	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.003296,-0.007004	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.338317	1	5	23	118	18	68	0	30	293693000	2384	2	187	653869	3193	447813748	43822536	3	0.	0.	0.
397.359	09:34:35.359	40.451605954	-3.728520089	0	0	0	0	-613416	796917	0	11294	5649	-0.	2.010068	58.555603	-14.095449	591.685242	1000.	600.	1400.	0.808777	3436.205811	-0.010068	2.	1	3	23	101	293693250	20	68	0	0	0	653884	704120	-37285200	404516069	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	-0.006553,0.005388	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.339864	1	5	23	118	18	68	0	30	293693250	2384	-1	194	653884	3203	447813784	43822508	3	0.	0.	0.
397.609	09:34:35.609	40.451609268	-3.728523191	0	0	0	0	-629145	770702	0	11228	5744	-0.	2.005429	31.781197	-7.599974	589.968201	1000.	600.	1400.	-0.025211	3414.182129	-0.005429	2.	1	3	22	101	293693500	19	68	0	0	0	653905	704141	-37285232	404516102	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.004397,-0.007265	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.341063	1	5	23	118	18	68	0	30	293693500	2384	-13	191	653905	3216	447813821	43822482	3	0.	0.	0.
397.859	09:34:35.859	40.451612581	-3.728526411	0	0	0	0	-629145	770702	0	11228	5744	-0.	2.005429	31.781197	-7.599974	589.968201	1000.	600.	1400.	-0.025211	3414.182129	-0.005429	2.	1	3	23	101	293694000	18	68	0	0	0	653977	704213	-37285296	404516166	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.004397,-0.007265	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.341063	1	5	23	118	18	68	0	30	293693750	2384	10	189	653905	3214	447813858	43822455	3	0.	0.	0.
398.109	09:34:36.109	40.451615714	-3.728529629	0	0	0	0	-644873	833617	0	11087	5926	-0.	1.970554	146.567825	41.224575	592.598877	1000.	600.	1400.	0.091999	3580.2146	0.029446	2.	1	3	23	101	293694000	18	68	0	0	0	653977	704213	-37285296	404516166	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.001472,-0.002137	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.342653	1	5	23	118	18	68	0	30	293694000	2384	18	175	653977	3216	447813893	43822428	3	0.	0.	0.
398.359	09:34:36.359	40.451618937	-3.728532848	0	0	0	0	-671088	796917	0	11010	6021	-0.	1.970554	146.567825	41.224575	592.598877	1000.	600.	1400.	0.091999	3580.2146	0.029446	2.	1	3	22	102	293694250	18	68	0	0	0	654000	704236	-37285328	404516199	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.005948,-0.006973	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.343721	1	5	22	102	18	68	0	30	293694250	2384	2	200	654000	3220	447813929	43822401	3	0.	0.	0.
398.609	09:34:36.609	40.451622338	-3.728536423	0	0	0	0	-660602	781188	0	10928	6115	-0.	1.94487	60.18877	77.182678	607.142212	1000.	600.	1400.	0.431804	3544.182861	0.05513	2.	1	3	22	102	293694750	16	68	0	0	0	654045	704281	-37285401	404516266	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.005948,-0.006973	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.343721	1	5	22	102	18	68	0	30	293694500	2384	6	198	654042	3211	447813967	43822371	3	0.	0.	0.
398.859	09:34:36.859	40.451625648	-3.728540114	0	0	0	0	-660602	781188	0	10928	6115	-0.	1.94487	60.18877	77.182678	607.142212	1000.	600.	1400.	0.431804	3544.182861	0.05513	2.	1	3	22	102	293694750	16	68	0	0	0	654045	704281	-37285401	404516266	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.003643,-0.006168	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.345561	1	5	22	102	18	68	0	30	293694750	2384	-2	194	654045	3206	447814004	43822340	3	0.	0.	0.
399.109	09:34:37.109	40.451629048	-3.728543807	0	0	0	0	-665845	844102	0	10849	6213	-0.	1.92342	-93.519691	107.212067	628.439026	1000.	600.	1400.	0.177464	3441.671875	0.07658	2.	1	3	23	104	293695000	15	68	0	0	0	654092	704328	-37285438	404516300	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.003643,-0.006168	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.345561	1	5	22	102	18	68	0	30	293695000	2384	11	204	654092	3212	447814042	43822309	3	0.	0.	0.
399.359	09:34:37.359	40.451632539	-3.728547383	0	0	0	0	-618659	828374	0	10695	6405	-0.	1.92342	-93.519691	107.212067	628.439026	1000.	600.	1400.	0.177464	3441.671875	0.07658	2.	1	3	23	104	293695500	14	68	0	0	0	654145	704381	-37285509	404516368	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	-0.007196,0.007033	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.34722	1	5	22	102	18	68	0	30	293695250	2384	6	196	654089	3213	447814081	43822279	3	0.	0.	0.
399.609	09:34:37.609	40.451635850	-3.728550956	0	0	0	0	-623902	823131	0	10618	6507	-0.	1.943798	-26.929379	78.683212	647.089417	1000.	600.	1400.	-0.110774	3498.506104	0.056202	2.	1	3	23	104	293695500	14	68	0	0	0	654145	704381	-37285509	404516368	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.003997,-0.00775	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.348424	1	5	22	102	18	68	0	30	293695500	2384	5	197	654145	3223	447814118	43822249	3	0.	0.	0.
399.859	09:34:37.859	40.451639432	-3.728554415	0	0	0	0	-623902	823131	0	10618	6507	-0.	1.943798	-26.929379	78.683212	647.089417	1000.	600.	1400.	-0.110774	3498.506104	0.056202	2.	1	3	23	102	293695750	14	68	0	0	0	654144	704380	-37285544	404516404	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.003997,-0.00775	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.348424	1	5	22	102	18	68	0	30	293695750	2384	-1	197	654144	3229	447814158	43822220	3	0.	0.	0.
400.109	09:34:38.109	40.451643011	-3.728558227	0	0	0	0	-718273	802159	0	10449	6707	-0.	1.966998	-131.225586	46.202324	661.251648	1000.	600.	1400.	0.928152	3376.030273	0.033002	2.	1	3	23	102	293696250	14	68	0	0	0	654162	704398	-37285622	404516474	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	-0.008311,0.00742	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.350129	1	5	22	102	18	68	0	30	293696000	2384	8	201	654162	3210	447814198	43822188	3	0.	0.	0.
400.359	09:34:38.359	40.451646499	-3.728562275	0	0	0	0	-791674	707788	0	10355	6799	-0.	1.966998	-131.225586	46.202324	661.251648	1000.	600.	1400.	0.928152	3376.030273	0.033002	2.	1	3	23	102	293696250	14	68	0	0	0	654162	704398	-37285622	404516474	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.329374,0.585349	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.008641	1	5	23	102	14	68	0	30	293696250	2384	6	205	654162	3196	447814237	43822154	3	0.	0.	0.
400.609	09:34:38.609	40.451649806	-3.728566556	0	0	0	0	-896531	435158	0	10257	6871	-0.	1.994139	-19.168854	8.204961	665.097534	1000.	600.	1400.	-6.364326	3454.098633	0.005861	2.	1	3	23	102	293696500	14	68	0	0	0	654169	704405	-37285665	404516507	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.329374,0.585349	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.008641	1	5	23	102	14	68	0	30	293696500	2384	2	202	654169	3156	447814274	43822118	3	0.	0.	0.
400.859	09:34:38.859	40.451652300	-3.728571064	0	0	0	0	-985660	330301	0	10140	6919	-0.	1.994139	-19.168854	8.204961	665.097534	1000.	600.	1400.	-6.364326	3454.098633	0.005861	2.	1	3	22	102	293696750	16	68	0	0	0	654101	704337	-37285710	404516532	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.3363,0.481559	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.012634	1	5	23	102	14	68	0	30	293696750	2384	-8	190	654101	3073	447814302	43822080	3	0.	0.	0.
401.109	09:34:39.109	40.451653978	-3.728576389	0	0	0	0	-985660	330301	0	10140	6919	-0.	1.988072	33.938885	16.699146	666.958374	1000.	600.	1400.	-3.86774	3517.524902	0.011928	2.	1	3	23	104	293697000	16	68	0	0	0	654035	704271	-37285764	404516549	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.3363,0.481559	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.012634	1	5	23	102	14	68	0	30	293697000	2384	-32	198	654035	2990	447814321	43822035	3	0.	0.	0.
401.359	09:34:39.359	40.451655203	-3.728582181	0	0	0	0	-938474	125829	0	9899	6976	-0.	1.988072	33.938885	16.699146	666.958374	1000.	600.	1400.	-3.86774	3517.524902	0.011928	2.	1	3	23	102	293697250	17	68	0	0	0	653981	704217	-37285821	404516561	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.316679,0.429458	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.014726	1	5	23	102	14	68	0	30	293697250	2384	-23	191	653981	2916	447814335	43821986	3	0.	0.	0.
401.609	09:34:39.609	40.451655980	-3.728587496	0	0	0	0	-975174	31457	0	9779	6988	-0.	1.969713	82.993507	42.401505	672.939514	1000.	600.	1400.	-2.356099	3598.152832	0.030287	2.	1	3	23	102	293697750	17	68	0	0	0	653911	704146	-37285930	404516573	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.309012,0.393134	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.01601	1	5	23	102	14	68	0	30	293697500	2384	-8	180	653946	2850	447814344	43821941	3	0.	0.	0.
401.859	09:34:39.859	40.451656395	-3.728593044	0	0	0	0	-975174	31457	0	9779	6988	-0.	1.969713	82.993507	42.401505	672.939514	1000.	600.	1400.	-2.356099	3598.152832	0.030287	2.	1	3	23	102	293697750	17	68	0	0	0	653911	704146	-37285930	404516573	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.309012,0.393134	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.01601	1	5	23	102	14	68	0	30	293697750	2384	-11	185	653911	2783	447814349	43821894	3	0.	0.	0.
402.109	09:34:40.109	40.451656270	-3.728598585	0	0	0	0	-1022360	-15728	0	9533	6981	-0.	1.939455	35.333633	84.763458	687.498108	1000.	600.	1400.	-1.525981	3607.231934	0.060545	2.	1	3	21	112	293698000	16	68	0	0	0	653901	704137	-37285986	404516572	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.278157,0.368785	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.016887	1	5	23	102	14	68	0	30	293698000	2384	-1	193	653901	2701	447814348	43821847	3	0.	0.	0.
402.359	09:34:40.359	40.451656054	-3.728604361	0	0	0	0	-964689	-57671	0	9418	6976	-0.	1.939455	35.333633	84.763458	687.498108	1000.	600.	1400.	-1.525981	3607.231934	0.060545	2.	1	3	21	112	293698500	15	68	0	0	0	653883	704119	-37286097	404516569	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.263173,0.350374	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.01747	1	5	21	112	16	68	0	30	293698250	2384	6	193	653914	2696	447814346	43821798	3	0.	0.	0.
402.609	09:34:40.609	40.451655930	-3.728609785	0	0	0	0	-786431	-209715	0	9313	6960	-0.	1.936981	35.333633	88.226151	690.115234	1000.	600.	1400.	-1.525981	3613.296875	0.063019	2.	1	3	21	112	293698500	15	68	0	0	0	653883	704119	-37286097	404516569	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.263173,0.350374	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.01747	1	5	21	112	16	68	0	30	293698500	2384	-10	184	653883	2682	447814345	43821752	3	0.	0.	0.
402.859	09:34:40.859	40.451655449	-3.728614497	0	0	0	0	-508558	-382729	0	9233	6927	-0.	1.936981	35.333633	88.226151	690.115234	1000.	600.	1400.	-1.525981	3613.296875	0.063019	2.	1	3	20	112	293698750	15	68	0	0	0	653847	704083	-37286145	404516564	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.231874,0.335075	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.017869	1	5	21	112	16	68	0	30	293698750	2384	-6	154	653847	2623	447814340	43821712	3	0.	0.	0.
403.109	09:34:41.109	40.451654165	-3.728618139	0	0	0	0	-477101	-393215	0	9177	6876	-0.	1.936981	35.333633	88.226151	690.115234	1000.	600.	1400.	-1.525981	3613.296875	0.063019	2.	1	3	21	112	293699250	14	68	0	0	0	653850	704085	-37286207	404516534	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.220776,0.324427	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.01804	1	5	21	112	16	68	0	30	293699000	2384	-3	121	653850	2501	447814326	43821681	3	0.	0.	0.
403.359	09:34:41.359	40.451652437	-3.728620714	0	0	0	0	-775945	-775945	0	9108	6801	-0.	1.936981	35.333633	88.226151	690.115234	1000.	600.	1400.	-1.525981	3613.296875	0.063019	2.	1	3	21	112	293699250	14	68	0	0	0	653850	704085	-37286207	404516534	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.220776,0.324427	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.01804	1	5	21	112	16	68	0	30	293699250	2384	15	117	653850	2405	447814307	43821659	3	0.	0.	0.
403.609	09:34:41.609	40.451649894	-3.728623989	0	0	0	0	-870317	-891288	0	9013	6699	-0.	1.936981	35.333633	88.226151	690.115234	1000.	600.	1400.	-1.525981	3613.296875	0.063019	2.	1	3	22	108	293699500	18	68	0	0	0	653845	704080	-37286239	404516508	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.200673,0.306988	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.017921	1	5	21	112	16	68	0	30	293699500	2384	-5	208	653845	2284	447814279	43821631	3	0.	0.	0.
403.859	09:34:41.859	40.451646263	-3.728628313	0	0	0	0	-1211104	-1158675	0	8893	6574	-0.	1.936981	35.333633	88.226151	690.115234	1000.	600.	1400.	-1.525981	3613.296875	0.063019	2.	1	3	22	112	293699750	17	68	0	0	0	653815	704051	-37286283	404516472	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.200673,0.306988	0.,0.25,0.25,1.,1.,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.017921	1	5	21	112	16	68	0	30	293699750	2384	-10	236	653815	2260	447814239	43821594	3	0.	0.	0.
404.109	09:34:42.109	40.451641813	-3.728633926	0	0	0	0	-1405090	-1253047	0	8737	6425	-0.	1.936981	35.333633	88.226151	690.115234	1000.	600.	1400.	-1.525981	3613.296875	0.063019	2.	1	3	21	112	293700000	16	68	0	0	0	653781	704016	-37286339	404516427	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.164366,0.282119	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.017425	1	5	21	112	16	68	0	30	293700000	2384	-19	319	653781	2262	447814190	43821546	3	0.	0.	0.
